type,text
shimei,客 は 一 日 打くつろい で 話し て 夜 よ に 入 い ッ て から 帰 ッ た 。 帰 ッ た 後 に 、 お 政 は また 人 の 幸福 しあわせ を いいだし て 羨 やむ ので 、 お 勢 は もはや 勘弁 が なら ず 、 胸 に 積 る 昼間 から の 鬱憤 うっぷん を 一時 に 霽 はらそ う という 意気 込 で 、 言葉 鋭く 云い まく ッ て みる と 、 母 の 方 に も 存外 な 道理 が 有 ッ て 、 ついに は お 勢 も 成 程 と 思 ッ た か 、 少し 受大 刀 うけ だ ち に な ッ た 。 が 、 負けじ魂 から 、 滅多 に は 屈服 せ ず 、 尚 おか れ これ と 諍 論 いい あらそ ッ て いる 。 その うち に お 政 は 、 何 か 妙案 を 思い 浮べ た よう に 、 俄 にわかに 顔色 がん しょく を 和げ 、 今にも 笑い 出し そう な 眼 付 を し て 、 「 そんな 事 を お 云い だ けれども 、 本田 さん なら 、 どう だ え ？ 　 本田 さん で も 、 お 嫁 に 行く の は 厭 か え ？ 」 と いう 。 「 厭 な こっ た 」 、 と 云 ッ て 、 お 勢 は 今 まで 顔 へ 出し て い た 思慮 を 尽 ことごとく 内 へ 引込ま し て しまう 。 「 おや 、 何故 だろ う 。 本田 さん なら 、 いい じゃ ない か 、 ちょい と 気 が 利き い て い て 、 小金 も 少 ちっと は 持 ッ て い な さり そう だ し 、 それ に 第 一 男 が 好く ッ て 」 「 厭 な こ ッ た 」 「 でも 、 若し 本田 さん が くれろ と 云 ッ たら 、 何と 云お う ？ 」 、 と 云わ れ て 、 お 勢 は 少し 躊躇 たゆ た ッ た が 、 狼狽 うろたえ て 、 「 い … … いや な こ ッ た 」 。 お 政 は じろりと その 様子 を み て 、 何 を 思 ッ てか 、 高く 笑 ッ た ばかり で 、 再び 娘 を 詰 なじら な か ッ た 。 その後 のち は お 勢 は 故 こと さらに 何 喰わ ぬ 顔 を 作 ッ て み て も 、 どうも 旨 うまく いか ぬ よう す で 、 動 ややもすれば 沈ん で 、 眼 を 細く し て 何処 か 遠方 を 凝視 みつめ 、 恍惚 うっとり と し て 、 夢現 ゆめ うつつ の 境 に 迷う よう に 見え た こと も 有 ッ た 。 「 十 一 時 に なる よ 」 と 母親 に 気 を 附け られ た とき は 、 夢 の 覚め た よう な 顔 を し て 溜息 ためいき さえ 吐 つい た 。
shimei,宿所 へ 来 た 。 何 心 なく 文 三 が 格子戸 こう し ど を 開け て 裏 うち へ 這入る と 、 奥 坐 舗 おく ざし き の 方 で ワッワッ と 云う 高笑い の 声 が する 。 耳 を 聳 そばだて て 能 よく 聞け ば 、 昇 の 声 も その 中 うち に 聞える … … まだ 居る と 見える 。 文三 は 覚えず 立 止 ッ た 。 「 若 もし また 無礼 を 加え たら 、 モウ その 時 は 破れかぶれ 」 ト 思え ば 荐 しきりに 胸 が 浪 なみだつ 。 暫し ば らく 鵠 立 たたずん で い て 、 度胸 を 据 すえ て 、 戦争 が 初 まる 前 の 軍人 の 如く に 思切 ッ た 顔色 がん しょく を し て 、 文三 は 縁側 へ 廻 めぐり 出 た 。
shimei,寿命 を 縮め ながら 、 食事 を し て い た 。
shimei,尋ね て 見る と 幸い 在宿 、 乃 すなわち 面会 し て 委細 を 咄 し て 依頼 する と 、 「 よろしい 承知 し た 」 ト 手軽 な 挨拶 あいさつ 。 文三 は 肚 は ら の 裏 うち で 、 「 毒 が ない から 安 請合 を する が 、 その 代り 身 を 入れ て 周旋 は し て くれ まい 」 と 思 ッ て 私 ひそか に 嘆息 し た 。
shimei,少し しらけ た 席 の 穴 を 填 うめる ため か 、 昇 が 俄 にわかに 問わ れ も せ ぬ 無 沙汰 ぶさた の 分 疏 いいわけ を しだし て 、 近ごろ は 頼ま れ て 、 一夜 よ は ざめ に 課長 の 所 へ 往い って 、 細君 と 妹 に 英語 の 下稽古 を し て やる 、 と いう 。 「 いや 、 迷惑 な 」 と 言葉 を 足す 。
shimei,少年 は 横目 で 昇 の 顔 を ジロリ と 視 て 、
shimei,居間 へ 戻 ッ て 燈火 を 点じ 、 臥 ね て 見 たり 起き て 見 たり 、 立て 見 たり 坐 ッ て 見 たり し て 、 今 か 今 か と 文三 が 一刻千秋 の 思い を し て 頸 く び を 延ばし て 待 構え て いる と 、 頓 やがて 格子戸 こう し どの 開く 音 が し て 、 縁側 に 優しい 声 が し て 、 梯子段 はしご だ ん を 上る 跫音 あし おと が し て 、 お 勢 が 目前 に 現われ た 。 と 見れ ば 常 さえ 艶 つややか な 緑 の 黒髪 は 、 水気 す いき を 含ん で 天鵞絨 びろう ど を も 欺 むく ばかり 、 玉 と 透徹 る 肌 は だ え は 塩引 の 色 を 帯び て 、 眼 元 に は ホン ノリ と 紅 こう を 潮 ちょう し た 塩梅 あんばい 、 何処 やら が 悪戯 いたずら らしく 見える が 、 ニッコリ と し た 口元 の 塩 らしい ところ を 見 て は 是非 を 論ずる 遑 いと ま が ない 。 文三 は 何もかも 忘れ て しま ッ て 、 だらし も 無く ニタニタ と 笑い ながら 、
shimei,山口 は 俄 か に 何 か 思い出し た よう な 面相 か おつき を し て 、
shimei,山口 は 俄 に 口 を 鉗 つぐん で 何 か 黙考 し て い た が 、 やがて スコシ 絶望 気味 やけ ぎみ で 、
shimei,帰 ッ て 来 ぬ 間 ま に チョッピリ この 男 の 小伝 を と 言う 可 べき ところ なれ ども 、 何者 の 子 で どんな 教育 を 享 うけ どんな 境界 きょうがい を 渡 ッ て 来 た 事 か 、 過去 ッ た 事 は 山 媛 や まひ め の 霞 かすみ に 籠 こ も ッ て おぼろ おぼろ 、 トント 判ら ぬ 事 而已 のみ 。 風聞 に 拠 よれ ば 総角 そう かく の 頃 に 早く 怙恃 こ じ を 喪う し ない 、 寄 辺 渚 よる べ なぎ さ の 棚 た な なし 小舟 おぶ ね で は 無く 宿 無 小僧 と なり 、 彼処 あすこ の 親戚 しん せき 此処 ここ の 知己 しる べ と 流れ 渡 ッ て いる 内 、 曾 かつて 侍 奉公 まで し た 事 が 有る と いい イヤ 無い という 、 紛々 たる 人 の 噂 うわさ は 滅多 に 宛 あて に なら 坂 ざかや 児 手 柏 この で が しわ の 上露 うわ つゆ より も もろい もの と 旁 付 かたづけ て 置い て 、 さて 正味 の 確実 たしか な ところ を 掻摘 かいつまん で 誌 しるせ ば 、 産 うまれ は 東京 と うけ い で 、 水道 の 水臭い 士族 の 一 人 かた われ だ と 履歴 書 を 見 た 者 の 噺 は なし 、 これ ばかり は 偽 うそ で ない 。 本田 昇 のぼる と 言 ッ て 、 文三 より 二 年 前 ぜん に 某 省 の 等外 を 拝命 し た 以来 この かた 、 吹小 歇 ふき お やみ の ない 仕合 しあわせ の 風 に グット の し た 出来 星 でき ぼ し 判 任 、 当時 は 六 等 属 の 独身 ひとり み で は まず 楽 な 身の上 。
shimei,庭 の 一隅 いち ぐう に 栽込 うえこん だ 十 竿 とも と ばかり の 繊竹 な よ たけ の 、 葉 を 分け て 出る 月 の すずし さ 。 月夜 見 の 神 の 力 の 測り なく て 、 断雲 一 片 の 翳 かげ だ も ない 、 蒼空 あ おぞ ら 一 面 に てり わたる 清光 素 色 、 唯 亭々 皎 々 て い て い きょう きょう として 雫 しずく も 滴 したたる ばかり 。 初 は 隣家 の 隔て の 竹垣 に 遮 さえぎら れ て 庭 を 半 なかば より 這初 はい はじめ 、 中頃 は 縁側 へ 上 のぼ ッ て 座 舗 ざし き へ 這 込み 、 稗 蒔 ひえ まき の 水 に 流れ て は 金 瀲 ※(「 さんずい ＋ 艶 」 、 第 4 水準 2 - 79 - 53 ) きん れん えん 、 簷馬 ふう りん の 玻璃 はり に 透 と おり て は 玉 ぎょ く 玲瓏 れい ろう 、 座 賞 の 人 に 影 を 添え て 孤 燈一 穂 すいの 光 を 奪い 、 終 ついに 間 あわい の 壁 へ 這上 は い のぼる 。 涼風 一 陣 吹 到る 毎 ごと に 、 ませ 籬 が き に よろ ぼ い 懸る 夕顔 の 影法師 が 婆 娑 ば さ として 舞い 出し 、 さて わ 百 合 ゆり の 葉末 に すがる 露 の 珠 たま が 、 忽ち 蛍 ほた る と 成 ッ て 飛 迷う 。 艸花 くさ ば な 立 樹 たち きの 風 に 揉も ま れる 音 の 颯々 ざわざわ と する につれて 、 しばし は 人 の 心 も 騒ぎ 立つ とも 、 須臾 し ゅゆにして 風 が 吹罷 ふき やめ ば 、 また 四 辺 あたり 蕭然 ひっ そ と なっ て 、 軒 の 下 艸 し た ぐさに 集 すだく 虫 の 音 ね のみ 独り 高く 聞える 。 眼 に 見る 景色 は あ われ に 面白い 。 と は いえ 心 に 物 ある 両人 ふたり の 者 の 眼 に は 止まら ず 、 唯 お 勢 が 口 ばかり で
shimei,復職 する 者 が 有る と 云う 役所 の 評判 も 、 課長 の 言葉 に 思 当る 事 が 有る と 云う も 、 昇 の 云う 事 なら 宛 あて に は なら ぬ 。 仮令 よし それ 等 は 実説 に も しろ 、 人 の 痛い の なら 百 年 も 我慢 する と 云う 昇 が 、 自家 じ ぶん の 利益 を 賭 物 かけ もの に し て 他人 の 為 め に 周旋 しよ う と 云う 、 まず それ から が 呑 込め ぬ 。
shimei,心 ない 身 も 秋 の 夕暮 に は 哀 あ われ を 知る が 習い 、 況 まして 文三 は 糸目 の 切れ た 奴凧 やっこ だ この 身の上 、 その 時々 の 風 次第 で 落着 先 おちつく さき は 籬 ま がき の 梅 か 物 干 の 竿 さ おか 、 見極め の 附か ぬ ところ が 浮世 と は 言い ながら 、 父親 が 没し て から 全 まる 十 年 、 生死 い きじ に の 海 のう やつ ら や の 高波 に 揺ら れ 揺ら れ て 辛 かろうじて 泳出 およぎ い だし た 官 海 も やはり 波風 の 静まる 間 が ない こと ゆえ 、 どうせ 一 度 は 捨 小舟 すて おぶ ね の 寄 辺 ない 身 に 成ろ う も 知れ ぬ と 兼 て 覚悟 を し て 見 て も 、 其処 そこ が 凡夫 ぼん ぶ の かなし さ で 、 危 あやうき に 慣れ て 見れ ば 苦 に も なら ず 宛 あて に 成ら ぬ 事 を 宛 に し て 、 文三 は 今 歳 の 暮 に は お袋 を 引取 ッ て 、 チト 老 楽 おい らく を さ せ ず ば なる まい 、 国 へ 帰 える と 言 ッ て も まさかに 素手 でも 往い かれ まい 、 親類 の 所 へ の 土産 は 何 に しよ う 、 「 ムキ 」 に しよ う か 品物 に しよ う か と 、 胸 で 弾 はじい た 算盤 そろ ばん の 桁 けた は 合い ながら も 、 とかく 合い かねる は 人 の 身 の つば め 、 今 まで 見 て い た 廬 生ろ せい の 夢 も 一 炊 すいの 間 に 覚め 果て て 「 アア また 情ない 身の上 に な ッ た か ナア … … 」
shimei,心 を 留 とどめ て 視 み なく とも 、 今 の 家内 の 調子 が むかし と は 大 おおいに 相違 する は 文 三 に も 解る 。 以前 まだ 文三 が この 調子 を 成す 一つ の 要素 で 有 ッ て 、 人々 が 眼 を 見合 し て は 微笑 し 、 幸福 と いわ ず し て 幸福 を 楽 んで い た ころ は 家内 全体 に 生温 なまぬるい 春風 が 吹渡 ッ た よう に 、 総て 穏 おだやか に 、 和い で 、 沈着 おちつい て 、 見る 事 聞く 事 が 尽 ことごとく 自然 に 適 か な ッ て い た よう に 思わ れ た 。 その ころ の 幸福 は 現在 の 幸福 で は なく て 、 未来 の 幸福 の 影 を 楽しむ 幸福 で 、 我 も 人 も 皆 何 か 不足 を 感じ ながら 、 強 あながち に それ を 足そ う と も せ ず 、 却 かえって 今 は 足ら ぬ が 当然 と 思っ て い た よう に 、 急 せか ず 、 騒が ず 、 優 游 ゆうゆう と し て 時機 の 熟 する を 竢 まっ て い た 、 その 心 の 長閑 のどか さ 、 寛 ゆるやか さ 、 今 憶 おもい 出し て も 、 閉じ た 眉 が 開く ばかり な … … その ころ は 人々 の 心 が 期せ ず し て 自 おのずから 一致 し 、 同じ 事 を 念 おもい 、 同じ 事 を 楽 んで 、 強 あながち それ を 匿 かくそ う と も せ ず 、 また 匿 くす まい と も せ ず ※［＃ 白 ゴマ 点 、 209 - 6 ］ 胸 に 城郭 を 設け ぬ から と て 、 言っ て 花 の 散る よう な 事 は 云わ ず 、 また 聞こ う と も せ ず 、 まだ 妻 で ない 妻 、 夫 で ない 夫 、 親 で 無い 親 、 ―― も 、 こう 三 人 集 ッ た ところ に 、 誰 が 作り出す とも なく 、 自ら に 清く 、 穏 な 、 優しい 調子 を 作り出し て 、 それ に 随 つれ て 物 を 言い 、 事 を し た から 、 人々 が あたかも 平生 の 我 より は 優 まさっ た よう で 、 お 政 の よう な 婦人 で さえ 、 尚 お 何処 どこ か 頼もし 気 な 所 が 有っ た のみ なら ず 、 却って これ が 間 に 介 はさまら ね ば 、 余り 両人 ふたり の 間 が 接近 し すぎ て 穏 さ を 欠く ので 、 お 政 は 文 三 等 の 幸福 を 成す に 無 なく て 叶 かなわ ぬ 人物 と さえ 思わ れ た 。 が 、 その 温 あたたか な 愛 念 も 、 幸福 な 境界 きょうがい も 、 優しい 調子 も 、 嬉 うれし そう に 笑う 眼 元 も 口元 も 、 文三 が 免職 に な ッ て から 、 取分け て 昇 が 全く 家内 へ 立入っ た から 、 皆 突然 に 色 が 褪 さめ 、 気 が 抜け だし て 、 遂 ついに 今日 この 頃 の この 有様 と なっ た … …
shimei,心理 の 上 から 観 みれ ば 、 智 愚 の 別 なく 人 咸 ことごとく 面白味 は 有る 。 内海 文三 の 心 状 を 観れ ば 、 それ は 解ろ う 。
shimei,心苦しい その 日 も 暮れ て やや 雨 は あがる 。 昇 が 遊び に 来 た か 、 門口 で 華やか な 声 。 お鍋 の けたたましく 笑う 声 が 聞える 。 お 勢 は その 時 奥 坐 舗 に 居 た が 、 それ を 聞く と 、 狼狽 うろたえ て 起 上ろ う と し た が 間に合わ ず 、 ―― 気軽き が ろ に 入 ッ て 来る 昇 に 視 られ て 、 さも 余 義 な さ そう に 又 坐 ッ た 。
shimei,思うさま 言 ッ て 言 ッ て 言いまく ッ て 、 そして 断然 絶交 する … … イヤイヤ 昇 も 仲 々 口 強 馬 くち ご わ うま 、 舌戦 は 文 三 の 得策 で ない 。 と 云 ッ て まさか 腕力 に 訴える 事 も 出来 ず 、
shimei,息 気 いき は つまる 、 冷汗 は 流れる 、 顔 は ※ あか ［＃「 赤 ＋ 報 の つくり 」 、 50 - 8 ］ く なる 、 如何 いかに し て も 言切れ ぬ 。 暫し ば らく 無言 で い て 、 更 ら に 出 直 おして 、
shimei,悶着 もん ちゃ く 以来 まだ 五 日 に も なら ぬ に 、 お 政 は ガラリ その 容子 よう す を 一変 し た 。 勿論 以前 とても ナニモ 非常 に 文三 を 親愛 し て い た 、 手車 に 乗せ て 下 へ も 措か ぬ よう に し て い た ト 云う で は 無い が 、 ともかく も 以前 は 、 チョイ と 顔 を 見る 眼 元 、 チョイ と 物 を 云う 口元 に 、 真似 て 真似 の なら ぬ 一種 の 和気 を 帯び て い た が 、 この 頃 は 眼中 に は 雲 を 懸け て 口元 に は 苦笑 に が わらい を 含ん で いる 。 以前 は 言 事 が さらさら と し て い て 厭 味気 いや み けが 無 か ッ た が 、 この 頃 は 言葉 に 針 を 含め ば 聞 て 耳 が 痛く なる 。 以前 は 人我 に ん が の 隔歴 が 無 か ッ た が 、 この 頃 は 全く 他人 に する 。 霽顔 せい がん を 見せ た 事 も 無い 、 温 語 を きい た 事 も 無い 。 物 を 言 懸けれ ば 聞え ぬ 風 ふり を する 事 も 有り 、 気 に 喰わ ぬ 事 が 有れ ば 目 を 側 そばだて て 疾視 付 にらみつける 事 も 有り 、 要するに 可笑し な 処置 振り を し て 見せる 。 免職 が 種 の 悶着 は ここ に 至 ッ て 、 沍 いて て かじけ て 凝結 し 出し た 。
